,id,displayName,type,uri,status,popularity,start,performance,ageRestriction,flaggedAsEnded,venue,location,end,series
0,39373622,Lake Travis Film Festival 2020,Festival,http://www.songkick.com/festivals/3285567-lake-travis-film/id/39373622-lake-travis-film-festival-2020?utm_source=59582&utm_medium=partner,ok,4.1e-05,"{'date': '2020-02-27', 'datetime': None, 'time': None}","[{'id': 74496117, 'displayName': 'David Shabani', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 5944264, 'displayName': 'David Shabani', 'uri': 'http://www.songkick.com/artists/5944264-david-shabani?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': None, 'displayName': 'Unknown venue', 'uri': None, 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.36798, 'lng': -97.99168}","{'city': 'Lakeway, TX, US', 'lat': 30.36798, 'lng': -97.99168}","{'date': '2020-03-01', 'time': None, 'datetime': None}",{'displayName': 'Lake Travis Film Festival'}
1,39131500,"Sloan at 3ten Austin City Limits Live (February 28, 2020)",Concert,http://www.songkick.com/concerts/39131500-sloan-at-3ten-austin-city-limits-live?utm_source=59582&utm_medium=partner,ok,0.009046,"{'date': '2020-02-28', 'datetime': '2020-02-28T20:30:00-0600', 'time': '20:30:00'}","[{'id': 74090737, 'displayName': 'Sloan', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 198102, 'displayName': 'Sloan', 'uri': 'http://www.songkick.com/artists/198102-sloan?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '5a63c831-5bdb-444d-a9db-974501e3317d', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:5a63c831-5bdb-444d-a9db-974501e3317d.json'}]}}]",,False,"{'id': 3228859, 'displayName': '3ten Austin City Limits Live', 'uri': 'http://www.songkick.com/venues/3228859-3ten-austin-city-limits-live?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26536, 'lng': -97.7473}","{'city': 'Austin, TX, US', 'lat': 30.26536, 'lng': -97.7473}",,
2,39230373,"Magic City Hippies with maye at Emo's Austin (February 28, 2020)",Concert,http://www.songkick.com/concerts/39230373-magic-city-hippies-at-emos-austin?utm_source=59582&utm_medium=partner,ok,0.008504,"{'date': '2020-02-28', 'datetime': '2020-02-28T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74256694, 'displayName': 'Magic City Hippies', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8966569, 'displayName': 'Magic City Hippies', 'uri': 'http://www.songkick.com/artists/8966569-magic-city-hippies?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '36b4fc35-165a-48fa-9897-dd83eecc01d9', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:36b4fc35-165a-48fa-9897-dd83eecc01d9.json'}]}}, {'id': 74364493, 'displayName': 'maye', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 10090600, 'displayName': 'maye', 'uri': 'http://www.songkick.com/artists/10090600-maye?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '8defdbff-e4f3-4d90-a36b-4cc0338ed52b', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:8defdbff-e4f3-4d90-a36b-4cc0338ed52b.json'}]}}]",,False,"{'id': 1421588, 'displayName': ""Emo's Austin"", 'uri': 'http://www.songkick.com/venues/1421588-emos-austin?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.2404, 'lng': -97.7282}","{'city': 'Austin, TX, US', 'lat': 30.2404, 'lng': -97.7282}",,
3,39246243,"Beach Bunny with Field Medic and Indigo De Souza at Barracuda - Tx (February 28, 2020)",Concert,http://www.songkick.com/concerts/39246243-beach-bunny-at-barracuda-tx?utm_source=59582&utm_medium=partner,ok,0.009449,"{'date': '2020-02-28', 'datetime': '2020-02-28T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74282805, 'displayName': 'Beach Bunny', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8950714, 'displayName': 'Beach Bunny', 'uri': 'http://www.songkick.com/artists/8950714-beach-bunny?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'bdb2e504-7372-4f5b-a6c7-d578021c53b5', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:bdb2e504-7372-4f5b-a6c7-d578021c53b5.json'}]}}, {'id': 74415978, 'displayName': 'Field Medic', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 7600294, 'displayName': 'Field Medic', 'uri': 'http://www.songkick.com/artists/7600294-field-medic?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '4a42d940-ad63-4b06-a871-f6e37eab4c6f', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:4a42d940-ad63-4b06-a871-f6e37eab4c6f.json'}]}}, {'id': 74415979, 'displayName': 'Indigo De Souza', 'billing': 'support', 'billingIndex': 3, 'artist': {'id': 9563889, 'displayName': 'Indigo De Souza', 'uri': 'http://www.songkick.com/artists/9563889-indigo-de-souza?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'a8d894ce-0e6b-4ddd-a49b-46f6330a590f', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:a8d894ce-0e6b-4ddd-a49b-46f6330a590f.json'}]}}]",,False,"{'id': 4012609, 'displayName': 'Barracuda - Tx', 'uri': 'http://www.songkick.com/venues/4012609-barracuda-tx?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27292, 'lng': -97.74439}","{'city': 'Austin, TX, US', 'lat': 30.27292, 'lng': -97.74439}",,
4,39265915,"YBN Cordae at Come and Take It Live (February 28, 2020)",Concert,http://www.songkick.com/concerts/39265915-ybn-cordae-at-come-and-take-it-live?utm_source=59582&utm_medium=partner,ok,0.033429,"{'date': '2020-02-28', 'datetime': '2020-02-28T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74315692, 'displayName': 'YBN Cordae', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9593889, 'displayName': 'YBN Cordae', 'uri': 'http://www.songkick.com/artists/9593889-ybn-cordae?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '994a4bd6-584e-40c8-a8d7-5fdc3b6db8b2', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:994a4bd6-584e-40c8-a8d7-5fdc3b6db8b2.json'}]}}]",,False,"{'id': 3536089, 'displayName': 'Come and Take It Live', 'uri': 'http://www.songkick.com/venues/3536089-come-and-take-it-live?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.24054, 'lng': -97.72827}","{'city': 'Austin, TX, US', 'lat': 30.24054, 'lng': -97.72827}",,
5,39314626,"Los Lobos and Ozomatli at Austin City Limits Live at The Moody Theater (February 28, 2020)",Concert,http://www.songkick.com/concerts/39314626-los-lobos-at-austin-city-limits-live-at-the-moody-theater?utm_source=59582&utm_medium=partner,ok,0.031912,"{'date': '2020-02-28', 'datetime': '2020-02-28T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74397001, 'displayName': 'Los Lobos', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 288310, 'displayName': 'Los Lobos', 'uri': 'http://www.songkick.com/artists/288310-los-lobos?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '2b9967c7-3246-4658-a561-ded5408dd9af', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:2b9967c7-3246-4658-a561-ded5408dd9af.json'}]}}, {'id': 74397002, 'displayName': 'Ozomatli', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 35589, 'displayName': 'Ozomatli', 'uri': 'http://www.songkick.com/artists/35589-ozomatli?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '7e54639b-ee66-4452-a612-918d4c3c73c4', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:7e54639b-ee66-4452-a612-918d4c3c73c4.json'}]}}]",,False,"{'id': 1182661, 'displayName': 'Austin City Limits Live at The Moody Theater', 'uri': 'http://www.songkick.com/venues/1182661-austin-city-limits-live-at-the-moody-theater?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26536, 'lng': -97.74727}","{'city': 'Austin, TX, US', 'lat': 30.26536, 'lng': -97.74727}",,
6,39337654,"City Morgue with TOKYO'S REVENGE at Stubb's Barbeque (February 28, 2020)",Concert,http://www.songkick.com/concerts/39337654-city-morgue-at-stubbs-barbeque?utm_source=59582&utm_medium=partner,ok,0.002084,"{'date': '2020-02-28', 'datetime': '2020-02-28T21:00:00-0600', 'time': '21:00:00'}","[{'id': 74435411, 'displayName': 'City Morgue', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9943319, 'displayName': 'City Morgue', 'uri': 'http://www.songkick.com/artists/9943319-city-morgue?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '1753c1f6-a9b4-4645-a57c-1c05ab48e29f', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:1753c1f6-a9b4-4645-a57c-1c05ab48e29f.json'}]}}, {'id': 74579838, 'displayName': ""TOKYO'S REVENGE"", 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 10111017, 'displayName': ""TOKYO'S REVENGE"", 'uri': 'http://www.songkick.com/artists/10111017-tokyos-revenge?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '702a52e5-a3bf-4098-9d8d-0e556b5ccbb7', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:702a52e5-a3bf-4098-9d8d-0e556b5ccbb7.json'}]}}]",,False,"{'id': 4012414, 'displayName': ""Stubb's Barbeque"", 'uri': 'http://www.songkick.com/venues/4012414-stubbs-barbeque?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27292, 'lng': -97.74439}","{'city': 'Austin, TX, US', 'lat': 30.27292, 'lng': -97.74439}",,
7,39356270,"TWRP and The Protomen at Mohawk (Indoor) (February 28, 2020)",Concert,http://www.songkick.com/concerts/39356270-twrp-at-mohawk?utm_source=59582&utm_medium=partner,ok,0.002794,"{'date': '2020-02-28', 'datetime': '2020-02-28T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74466518, 'displayName': 'TWRP', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8616049, 'displayName': 'TWRP', 'uri': 'http://www.songkick.com/artists/8616049-twrp?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74466519, 'displayName': 'The Protomen', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 295469, 'displayName': 'The Protomen', 'uri': 'http://www.songkick.com/artists/295469-protomen?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'efbbb96f-7c02-4428-802b-e60335fbb118', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:efbbb96f-7c02-4428-802b-e60335fbb118.json'}]}}]",,False,"{'id': 14633, 'displayName': 'Mohawk (Indoor)', 'uri': 'http://www.songkick.com/venues/14633-mohawk?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27016, 'lng': -97.73604}","{'city': 'Austin, TX, US', 'lat': 30.27016, 'lng': -97.73604}",,
8,39375346,"Christopher Paul Stelling at The Townsend (February 28, 2020)",Concert,http://www.songkick.com/concerts/39375346-christopher-paul-stelling-at-townsend?utm_source=59582&utm_medium=partner,ok,0.000879,"{'date': '2020-02-28', 'datetime': '2020-02-28T19:30:00-0600', 'time': '19:30:00'}","[{'id': 74500103, 'displayName': 'Christopher Paul Stelling', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 2929111, 'displayName': 'Christopher Paul Stelling', 'uri': 'http://www.songkick.com/artists/2929111-christopher-paul-stelling?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '82ae7173-a51e-43d5-bd00-9316623041f1', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:82ae7173-a51e-43d5-bd00-9316623041f1.json'}]}}]",,False,"{'id': 2888488, 'displayName': 'The Townsend', 'uri': 'http://www.songkick.com/venues/2888488-townsend?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26979, 'lng': -97.74264}","{'city': 'Austin, TX, US', 'lat': 30.26979, 'lng': -97.74264}",,
9,39379480,"Amanda Shires at Antone's - Austin (February 28, 2020)",Concert,http://www.songkick.com/concerts/39379480-amanda-shires-at-antones-austin?utm_source=59582&utm_medium=partner,ok,0.003355,"{'date': '2020-02-28', 'datetime': '2020-02-28T21:00:00-0600', 'time': '21:00:00'}","[{'id': 74507364, 'displayName': 'Amanda Shires', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 872678, 'displayName': 'Amanda Shires', 'uri': 'http://www.songkick.com/artists/872678-amanda-shires?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'b9273ea3-f8f2-43ab-80ec-735326273f41', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:b9273ea3-f8f2-43ab-80ec-735326273f41.json'}]}}]",,False,"{'id': 4012209, 'displayName': ""Antone's - Austin"", 'uri': 'http://www.songkick.com/venues/4012209-antones-austin?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27292, 'lng': -97.74439}","{'city': 'Austin, TX, US', 'lat': 30.27292, 'lng': -97.74439}",,
10,39379810,"Kalu and The Electric Joint with Think no Think and Medicine Man Revival at The Continental Club (February 28, 2020)",Concert,http://www.songkick.com/concerts/39379810-kalu-and-the-electric-joint-at-continental-club?utm_source=59582&utm_medium=partner,ok,0.000157,"{'date': '2020-02-28', 'datetime': '2020-02-28T21:00:00-0600', 'time': '21:00:00'}","[{'id': 74507921, 'displayName': 'Kalu and The Electric Joint', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9282844, 'displayName': 'Kalu and The Electric Joint', 'uri': 'http://www.songkick.com/artists/9282844-kalu-and-the-electric-joint?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '8bf21b1a-854c-43af-abb4-90aed782eb41', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:8bf21b1a-854c-43af-abb4-90aed782eb41.json'}]}}, {'id': 74507922, 'displayName': 'Think no Think', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 5828344, 'displayName': 'Think no Think', 'uri': 'http://www.songkick.com/artists/5828344-think-no-think?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74507923, 'displayName': 'Medicine Man Revival', 'billing': 'support', 'billingIndex': 3, 'artist': {'id': 9110924, 'displayName': 'Medicine Man Revival', 'uri': 'http://www.songkick.com/artists/9110924-medicine-man-revival?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 11387, 'displayName': 'The Continental Club', 'uri': 'http://www.songkick.com/venues/11387-continental-club?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.25056, 'lng': -97.7493}","{'city': 'Austin, TX, US', 'lat': 30.25056, 'lng': -97.7493}",,
11,39387235,"Brightwire and Grifters & Shills at Revolution Cafe & Bar (February 28, 2020)",Concert,http://www.songkick.com/concerts/39387235-brightwire-at-revolution-cafe-and-bar?utm_source=59582&utm_medium=partner,ok,8e-06,"{'date': '2020-02-28', 'datetime': '2020-02-28T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74520895, 'displayName': 'Brightwire', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8980389, 'displayName': 'Brightwire', 'uri': 'http://www.songkick.com/artists/8980389-brightwire?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74520896, 'displayName': 'Grifters & Shills', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 8569904, 'displayName': 'Grifters & Shills', 'uri': 'http://www.songkick.com/artists/8569904-grifters-and-shills?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 100657, 'displayName': 'Revolution Cafe & Bar', 'uri': 'http://www.songkick.com/venues/100657-revolution-cafe-and-bar?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.67238, 'lng': -96.37333}","{'city': 'Bryan, TX, US', 'lat': 30.67238, 'lng': -96.37333}",,
12,39387964,"The Bright Light Social Hour and Mobley with deCasa at The Grand Stafford Theater (February 28, 2020)",Concert,http://www.songkick.com/concerts/39387964-bright-light-social-hour-at-grand-stafford-theater?utm_source=59582&utm_medium=partner,ok,0.004571,"{'date': '2020-02-28', 'datetime': '2020-02-28T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74522079, 'displayName': 'The Bright Light Social Hour', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 1097652, 'displayName': 'The Bright Light Social Hour', 'uri': 'http://www.songkick.com/artists/1097652-bright-light-social-hour?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'e589f7d2-9bee-4d56-93e0-0cf9bcdf1092', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:e589f7d2-9bee-4d56-93e0-0cf9bcdf1092.json'}]}}, {'id': 74522080, 'displayName': 'Mobley', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 207712, 'displayName': 'Mobley', 'uri': 'http://www.songkick.com/artists/207712-mobley?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'b793d6b7-1010-4c4a-b34a-fb802b8c8333', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:b793d6b7-1010-4c4a-b34a-fb802b8c8333.json'}]}}, {'id': 74651749, 'displayName': 'deCasa', 'billing': 'support', 'billingIndex': 3, 'artist': {'id': 9851489, 'displayName': 'deCasa', 'uri': 'http://www.songkick.com/artists/9851489-decasa?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 1624428, 'displayName': 'The Grand Stafford Theater', 'uri': 'http://www.songkick.com/venues/1624428-grand-stafford-theater?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.67337, 'lng': -96.37378}","{'city': 'Bryan, TX, US', 'lat': 30.67337, 'lng': -96.37378}",,
13,39411130,"Chris Renzema with Ry Cox at Ice House On Main (February 28, 2020)",Concert,http://www.songkick.com/concerts/39411130-chris-renzema-at-ice-house-on-main?utm_source=59582&utm_medium=partner,ok,0.001911,"{'date': '2020-02-28', 'datetime': None, 'time': None}","[{'id': 74562679, 'displayName': 'Chris Renzema', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8871489, 'displayName': 'Chris Renzema', 'uri': 'http://www.songkick.com/artists/8871489-chris-renzema?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '6505068b-6b55-4f98-8a21-8f12d56f652b', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:6505068b-6b55-4f98-8a21-8f12d56f652b.json'}]}}, {'id': 74685967, 'displayName': 'Ry Cox', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 8914344, 'displayName': 'Ry Cox', 'uri': 'http://www.songkick.com/artists/8914344-ry-cox?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3738169, 'displayName': 'Ice House On Main', 'uri': 'http://www.songkick.com/venues/3738169-ice-house-on-main?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.6801, 'lng': -96.37252}","{'city': 'Bryan, TX, US', 'lat': 30.6801, 'lng': -96.37252}",,
14,39419222,"Cilantro Boombox, COMO LAS MOVIES, and Nemegata at Sahara Lounge (February 28, 2020)",Concert,http://www.songkick.com/concerts/39419222-cilantro-boombox-at-sahara-lounge?utm_source=59582&utm_medium=partner,ok,8.6e-05,"{'date': '2020-02-28', 'datetime': '2020-02-28T21:00:00-0600', 'time': '21:00:00'}","[{'id': 74576366, 'displayName': 'Cilantro Boombox', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 4017546, 'displayName': 'Cilantro Boombox', 'uri': 'http://www.songkick.com/artists/4017546-cilantro-boombox?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'f422e21d-c095-4cdc-a39c-82ba25c6b56e', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:f422e21d-c095-4cdc-a39c-82ba25c6b56e.json'}]}}, {'id': 74576367, 'displayName': 'COMO LAS MOVIES', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 6518214, 'displayName': 'COMO LAS MOVIES', 'uri': 'http://www.songkick.com/artists/6518214-como-las-movies?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74576368, 'displayName': 'Nemegata', 'billing': 'headline', 'billingIndex': 3, 'artist': {'id': 9816564, 'displayName': 'Nemegata', 'uri': 'http://www.songkick.com/artists/9816564-nemegata?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 1541573, 'displayName': 'Sahara Lounge', 'uri': 'http://www.songkick.com/venues/1541573-sahara-lounge?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27968, 'lng': -97.68162}","{'city': 'Austin, TX, US', 'lat': 30.27968, 'lng': -97.68162}",,
